codigo_br,descricao_catmat,preco_unitario,qtd_itens_comprados,fornecedor,fabricante,nome_instituicao,ano_compra,mediana_produto,razao_vs_mediana
270590,"BETAMETASONA, COMPOSIÇÃO:DIPROPIONATO, APRESENTAÇÃO:ASSOCIADA COM BETAMETASONA FOSFATO, DOSAGEM:5MG + 2MG, USO:INJETÁVEL",14.78,50,CH SOUZA PRODUTOS MEDICOS E HOSPITALARES LTDA,LABORATORIO TEUTO BRASILEIRO S/A,MUNICIPIO DE ITIRAPUA,2022,3.715,3.9784656796769853
276658,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:100 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",3.5,1440,W. ARAUJO DISTRIBUIDORA DE MEDICAMENTOS LTDA,BIOLAB FARMA GENERICOS LTDA,MUNICIPIO DE DIVINOLANDIA,2021,0.87995,3.977498721518268
267662,"FLUCONAZOL, DOSAGEM:150 MG",1.75,5000,DISPROFARMA COMERCIO LTDA,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.,FUNDO MUNICIPAL DE SAUDE,2020,0.44,3.977272727272727
340167,"CIMETIDINA, CONCENTRAÇÃO:150 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL",5.88,3000,IMPERIO MEDICAMENTOS E MATERIAL HOSPITALARES LTDA,HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA,MUNICIPIO DE ARRAIAL - SECRETARIA DE SAUDE E SANEAMENTO,2022,1.4788999999999999,3.9759280546352023
268851,"NORFLOXACINO, DOSAGEM:400 MG",1.55,3000,NOSSA PHARMACIA LTDA,SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA.,FUNDO MUNICIPAL DE SAUDE,2020,0.39,3.9743589743589745
448595,"PREDNISOLONA, COMPOSIÇÃO:FOSFATO SÓDICO, CONCENTRAÇÃO:3 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO ORAL",17.4,600,"FARMAGUEDES COMERCIO DE PRODUTOS FARMACEUTICOS, MEDICOS E HOSPITALARES LTDA",HIPOLABOR FARMACEUTICA LTDA,CUITE DE MAMANGUAPE FUNDO MUNICIPAL DE SAUDE,2023,4.38,3.9726027397260273
448595,"PREDNISOLONA, COMPOSIÇÃO:FOSFATO SÓDICO, CONCENTRAÇÃO:3 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO ORAL",17.4,1200,"FARMAGUEDES COMERCIO DE PRODUTOS FARMACEUTICOS, MEDICOS E HOSPITALARES LTDA",HIPOLABOR FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE,2022,4.38,3.9726027397260273
268222,"BICARBONATO DE SÓDIO, DOSAGEM:8,4%, USO:SOLUÇÃO INJETÁVEL",3.0,50,R.A.P.-APARECIDA - COMERCIO DE MEDICAMENTOS LTDA,FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA,MUNICIPIO DE TAQUARAL,2021,0.7552000000000001,3.9724576271186436
268533,"TENOXICAM, DOSAGEM:40 MG, INDICAÇÃO:INJETÁVEL",44.88,50,PRADO PHARMA LTDA,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,FUNDO MUNICIPAL DE SAUDE DE FARO,2025,11.3,3.9716814159292033
442701,"CEFTRIAXONA SÓDICA, CONCENTRAÇÃO:1 G, FORMA FARMACEUTICA:PÓ P/ SOLUÇÃO INJETÁVEL",27.0,50,CIRURGICA MONTEBELLO LTDA,BLAU FARMACEUTICA S.A.,MUNICIPIO DE SAO JOSE DE ESPINHARAS,2021,6.8,3.9705882352941178
267675,"HIDROCLOROTIAZIDA, DOSAGEM:50 MG",0.27,6600,WEBERTH B. SOUSA,GEOLAB INDUSTRIA FARMACEUTICA S/A,MUNICIPIO DE BOQUEIRAO DO PIAUI,2021,0.068,3.9705882352941178
267768,"PROMETAZINA CLORIDRATO, DOSAGEM:25 MG",0.52,5000,"FARMAGUEDES COMERCIO DE PRODUTOS FARMACEUTICOS, MEDICOS E HOSPITALARES LTDA",CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DE CAIANA,2024,0.131,3.969465648854962
402946,"BROCA ALTA ROTAÇÃO, MATERIAL:AÇO INOXIDÁVEL DIAMANTADA, FORMATO:ESFÉRICA, TIPO HASTE:HASTE REGULAR, TIPO CORTE:CORTE MÉDIO, NUMERAÇÃO AMERICANA:1013",10.0,10,SOU MAIS SAUDE COMERCIO DE EQUIPAMENTOS MEDICOS LTDA,"MICRODONT COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS PARA USO MEDICO E ODONTO LTDA",MUNICIPIO DE PIMENTEIRAS DO OESTE,2022,2.52,3.9682539682539684
282313,"CICLOBENZAPRINA CLORIDRATO, DOSAGEM:10 MG",0.5,3000,CIRURGICA NOSSA SENHORA LTDA,GEOLAB INDUSTRIA FARMACEUTICA S/A,FUNDO MUNICIPAL DE SAUDE DE CAFEARA,2020,0.126,3.9682539682539684
279763,"CATETER ASPIRAÇÃO TRAQUEAL, MATERIAL:PVC ATÓXICO FLEXÍVEL, TIPO USO:DESCARTÁVEL, CARACTERÍSTICAS ADICIONAIS:PONTA ATRAUMÁTICA, ORIFÍCIOS DISTAIS LATERALIZADOS, TIPO EMBALAGEM:ESTÉRIL, EMBALAGEM INDIVIDUAL, ESPESSURA:Nº 8",2.19,300,DIFE DISTRIBUIDORA DE MEDICAMENTOS LTDA,MEDSONDA - INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES DESCARTAVEIS LTDA,FUNSAUDE -FUNDACAO DE SAUDE PUBLICA DO MUNICIPIO DE SAO GABRIEL DO OESTE,2021,0.552,3.9673913043478257
272365,"SERTRALINA CLORIDRATO, DOSAGEM:50MG",0.48,14000,RCA DIST. DE PRODUTOS HOSPITARES E COM. DE EQUIPAMENTOS DE INFORMATICA LTDA,GEOLAB INDUSTRIA FARMACEUTICA S/A,MUNICIPIO DE OBIDOS,2023,0.121,3.9669421487603307
267540,"GLICOSE, CONCENTRAÇÃO:25%, INDICAÇÃO:SOLUÇÃO INJETÁVEL",1.9,100,NOSSA PHARMACIA LTDA,FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA,FUNDO MUNICIPAL DE SAUDE,2020,0.479,3.9665970772442587
278316,"ZOLPIDEM, DOSAGEM:10 MG",1.15,460,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,MUNICIPIO DE DRACENA,2020,0.29,3.9655172413793105
460950,"OMEPRAZOL, CONCENTRAÇÃO:20 MG, CARACTERÍSTICA ADICIONAL:LIBERAÇÃO PROLONGADA",0.2775,1866,LUMAR COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,CIFARMA CIENTIFICA FARMACEUTICA LTDA,MUNICIPIO DE ITAMOGI,2021,0.07,3.9642857142857144
284106,"RISPERIDONA, DOSAGEM:1 MG/ML, USO:SOLUÇÃO ORAL, COM PIPETA DOSADORA",44.99,6,MODENA & SILVA LTDA,"PRATI, DONADUZZI & CIA LTDA",FUNDO MUNICIPAL DE SAUDE,2025,11.35,3.963876651982379
363560,"CIANOCOBALAMINA, COMPOSIÇÃO:ASSOCIADA À DICLOFENACO SÓDIO,PIRIDOXINA E TIAMINA, CONCENTRAÇÃO:1 MG + 50 MG + 50 MG + 50 MG",6.52,180,HORUS FARMA DISTRIBUIDORA DE MEDICAMENTOS LTDA,PROCTER & GAMBLE DO BRASIL LTDA.,MUNICIPIO DE TORITAMA,2025,1.645,3.9635258358662613
268162,"MICONAZOL NITRATO, DOSAGEM:2%, APRESENTAÇÃO:CREME VAGINAL",24.73,100,RAMOS & PESSOA LTDA,LABORATORIO TEUTO BRASILEIRO S/A,FUNDO MUNICIPAL DE SAUDE,2022,6.24,3.9631410256410255
393813,"CETOPROFENO, CONCENTRAÇAO:100 MG",4.3,30000,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,SANOFI MEDLEY FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE DE VIANA,2022,1.085,3.9631336405529956
448845,"CETOPROFENO, CONCENTRAÇAO:50 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL",6.2208,150,CCAF COMERCIO DE MEDICAMENTOS E MATERIAL HOSPITALAR LTDA,HIPOLABOR FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE,2022,1.57,3.962292993630573
273400,"ISOSSORBIDA, PRINCÍPIO ATIVO:SAL MONONITRATO, DOSAGEM:20 MG",0.61,600,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,EMS SIGMA PHARMA LTDA,MUNICIPIO DE QUIXABA,2023,0.154,3.961038961038961
271103,"CETOCONAZOL, DOSAGEM:2%, APRESENTAÇÃO:SHAMPOO",20.2,200,H. LIMA LOBIANCO & CIA LTDA,CIMED INDUSTRIA S.A.,FUNDO MUNICIPAL DE SAUDE DE MIRANTE DA SERRA,2024,5.1,3.9607843137254903
272341,"TIAMINA, DOSAGEM:300 MG",0.95,1000,MED & FARMA COMERCIO ATACADISTA MEDICAMENTOS LTDA,"PRATI, DONADUZZI & CIA LTDA",FUNDO MUNICIPAL DE SAUDE DE SERRA GRANDE,2023,0.24,3.9583333333333335
267504,"ÁCIDO VALPRÓICO, DOSAGEM:250 MG",0.91,5000,"FARMAGUEDES COMERCIO DE PRODUTOS FARMACEUTICOS, MEDICOS E HOSPITALARES LTDA",BIOLAB SANUS FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE,2021,0.23,3.9565217391304346
268129,"LEVOMEPROMAZINA, DOSAGEM:100 MG",2.71,1500,DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA LTDA,DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA LTDA,MUNICIPIO DE FLORIANO - SECRETARIA DE SAUDE,2020,0.685,3.9562043795620436
267613,"CAPTOPRIL, CONCENTRAÇÃO:25 MG",0.14,5250,AB MED DISTRIBUICAO DE MEDICAMENTOS LTDA,GEOLAB INDUSTRIA FARMACEUTICA S/A,MUNICIPIO DE MILTON BRANDAO - FUNDO MUNICIPAL DE SAUDE,2022,0.0354,3.954802259887006
267613,"CAPTOPRIL, CONCENTRAÇÃO:25 MG",0.14,5000,CIRURGICA ONIX LTDA,GEOLAB INDUSTRIA FARMACEUTICA S/A,FUNDO MUNICIPAL DE SAUDE DE FLORIDA,2023,0.0354,3.954802259887006
268243,"DEXAMETASONA, DOSAGEM:0,1 MG/ML, APRESENTAÇÃO:ELIXIR",8.68,100,CH SOUZA PRODUTOS MEDICOS E HOSPITALARES LTDA,GEOLAB INDUSTRIA FARMACEUTICA S/A,MUNICIPIO DE ITIRAPUA,2022,2.1950000000000003,3.9544419134396347
267652,"ENALAPRIL MALEATO, DOSAGEM:20 MG",0.2333,360,J&G PHARMA DISTRIBUIDORA DE MEDICAMENTOS LTDA,BELFAR LTDA,MUNICIPIO DE CHAVAL,2025,0.059,3.9542372881355936
267729,"NIFEDIPINO, DOSAGEM:20 MG",0.514,100,J&G PHARMA DISTRIBUIDORA DE MEDICAMENTOS LTDA,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.,MUNICIPIO DE CHAVAL,2025,0.13,3.953846153846154
267772,"PROPRANOLOL CLORIDRATO, DOSAGEM:40 MG",0.1581,6000,TIDIMAR COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA,LABORATORIO TEUTO BRASILEIRO S/A,MUNICIPIO DE RIO POMBA,2020,0.04,3.9524999999999997
270999,"DICLOFENACO, APRESENTAÇÃO:SAL POTÁSSICO, DOSAGEM:25MG/ML, USO:SOLUÇÃO INJETÁVEL",4.15,2000,MED & FARMA COMERCIO ATACADISTA MEDICAMENTOS LTDA,SAMTEC BIOTECNOLOGIA LTDA,MUNICIPIO DE SERRA GRANDE,2024,1.05,3.9523809523809526
453772,"PÁ PARA DESFIBRILADOR, TIPO EQUIPAMENTO:EXTERNO AUTOMÁTICO - DEA, MODELO:TIPO ELETRODO, ADESIVA, TAMANHO:INFANTIL, APRESENTAÇÃO :PAR, COMPATIBILIDADE:C/ COMPATIBILIDADE ESPECÍFICA, ESTERILIDADE:DESCARTÁVEL",2138.0,31,PRO-VIDA COMERCIO DE EQUIPAMENTOS LTDA,CMOS DRAKE DO NORDESTE S.A,FUNDO MUNICIPAL DE SAUDE,2022,540.985,3.95205042653678
284106,"RISPERIDONA, DOSAGEM:1 MG/ML, USO:SOLUÇÃO ORAL, COM PIPETA DOSADORA",44.84,8,PRODUTOS FARMACEUTICOS VIEIRA LTDA,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,MUNICIPIO DE ELDORADO DO SUL,2021,11.35,3.9506607929515423
269073,"ÁCIDO TRICLOROACÉTICO (TCA), DOSAGEM:80%, APRESENTAÇÃO:SOLUÇÃO AQUOSA",160.0,156,ESTRATTI VEGETALI FARMACIA E MANIPULACAO LTDA,ESTRATTI VEGETALI FARMACIA E MANIPULACAO LTDA,FUNDO MUNICIPAL DE SAUDE,2020,40.5,3.950617283950617
268495,"DOXAZOSINA MESILATO, COMPOSIÇÃO:4 MG",0.79,12500,DORA MEDICAMENTOS LTDA,CIMED INDUSTRIA S.A.,MUNICIPIO DE SAO MANUEL,2020,0.2,3.95
451348,"TUBO ENDOTRAQUEAL, MATERIAL:PVC ARAMADO, MODELO:CURVA MAGILL, CALIBRE:7,5, TIPO PONTA:C/ PONTA DISTAL ATRAUMÁTICA, COMPONENTE 1:BALÃO ALTO VOLUME E BAIXA PRESSÃO, COMPONENTE 2:RADIOPACO, GRADUADO, TIPO CONECTOR:CONECTOR PADRÃO, ESTERILIDADE:ESTÉRIL, USO ÚNICO",21.33,20,JAMARI COMERCIO E EMPREENDIMENTOS LTDA,SOLUMED MATERIAIS MEDICOS LTDA,FUNDO MUNICIPAL DE SAUDE DE MIRANTE DA SERRA,2020,5.4,3.9499999999999993
308738,"CIPROFIBRATO, DOSAGEM:100 MG",1.4,90,ATIVA COMERCIAL HOSPITALAR LTDA,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.,MUNICIPIO DE ARUJA,2020,0.3545,3.9492242595204514
268370,"ACICLOVIR, DOSAGEM:200 MG",0.75,1600,DISTRIMED COMERCIO E REPRESENTACOES LTDA,"PRATI, DONADUZZI & CIA LTDA",MUNICIPIO DE OEIRAS - SECRETARIA DE SAUDE,2020,0.19,3.9473684210526314
267892,"PANTOPRAZOL, DOSAGEM:40 MG",0.75,336,R N F DE SOUZA & CIA LTDA,HYPERA S.A.,FUNDO MUNICIPAL DE SAUDE DE MACHADINHO D'OESTE,2024,0.19,3.9473684210526314
308884,"SULFAMETOXAZOL, COMPOSIÇÃO:ASSOCIADO À TRIMETOPRIMA, CONCENTRAÇÃO:40MG + 8MG/ML, FORMA FARMACÊUTICA:SUSPENSÃO ORAL",16.85,70,CH SOUZA PRODUTOS MEDICOS E HOSPITALARES LTDA,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,MUNICIPIO DE ITIRAPUA,2022,4.2697,3.9464130969388953
302443,"DULOXETINA, CONCENTRAÇÃO:60 MG, FORMA FARMACÊUTICA:MICROGRÂNULOS DE LIBERAÇÃO LENTA",9.588,1080,KENAN MEDICAMENTOS LTDA,EMS SIGMA PHARMA LTDA,MUNICIPIO DE BROTAS,2020,2.43,3.9456790123456784
268859,"LEVOTIROXINA SÓDICA, DOSAGEM:75 MCG",0.7766,1800,AGLON COMERCIO E REPRESENTACOES LTDA,ABBOTT LABORATORIOS DO BRASIL LTDA,MUNICIPIO DE BROTAS,2022,0.19685000000000002,3.94513589027178
270788,"LOSARTANA POTÁSSICA, APRESENTAÇÃO:ASSOCIADO à HIDROCLOROTIAZIDA, DOSAGEM:50MG + 12,5MG",1.13,900,NOSSA PHARMACIA LTDA,ACHE LABORATORIOS FARMACEUTICOS SA,FUNDO MUNICIPAL DE SAUDE,2020,0.2865,3.944153577661431
267769,"PROMETAZINA CLORIDRATO, DOSAGEM:25 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",8.28,300,MAIS SAUDE LTDA,SANVAL COMERCIO E INDUSTRIA LTDA,FUNDO MUNICIPAL DE SAUDE,2021,2.1,3.942857142857142
277934,"ATROPINA SULFATO, DOSAGEM:0,50 MG/ML, USO:SOLUÇÃO INJETÁVEL",3.41,100,MARYMED DISTRIBUIDORA DE MEDICAMENTOS E CORRELATOS LTDA,HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA,AUTARQUIA MUNICIPAL DE SAUDE DE PAICANDU,2022,0.865,3.942196531791908
268256,"GENTAMICINA, DOSAGEM:40 MG/ML, APLICAÇÃO:SOLUÇÃO INJETÁVEL",4.75,2000,INOVAMED HOSPITALAR LTDA,SANTISA LABORATORIO FARMACEUTICO S.A,FUNDO MUNICIPAL DE SAUDE DE CASTELO - ES,2022,1.205,3.941908713692946
304871,"MORFINA, APRESENTAÇÃO:SULFATO, CONCENTRAÇÃO:10MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",10.643,100,PASSOS COMERCIAL HOSPITALAR LTDA,HIPOLABOR FARMACEUTICA LTDA,MUNICIPIO DE PONTALINDA,2022,2.7,3.941851851851852
435911,"SONDA TRATO DIGESTIVO, APLICAÇÃO:ORO OU NASOGÁSTRICA, MODELO:LEVINE, MATERIAL:PVC, CALIBRE:Nº 20, TAMANHO:LONGA, COMPRIMENTO:CERCA 120 CM, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTES:PONTA DISTAL FECHADA, C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL",4.73,10,PRIORITTA PRODUTOS HOSPITALARES LTDA,MARK MED INDUSTRIA E COMERCIO LTDA,MUNICIPIO DE MARIA HELENA,2022,1.2,3.9416666666666673
267653,"ESPIRONOLACTONA, DOSAGEM:25 MG",0.67,180,LUVERMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,PFIZER BRASIL LTDA,FUNDO MUNICPAL DE SAUDE DE ALTO PARAISO,2023,0.17,3.941176470588235
271357,"ALPRAZOLAM, DOSAGEM:0,50 MG",0.321,300,KENAN MEDICAMENTOS LTDA,EMS S/A,MUNICIPIO DE SANTOPOLIS DO AGUAPEI,2022,0.08145,3.9410681399631677
267283,"ESCOPOLAMINA BUTILBROMETO, DOSAGEM:10 MG",1.95,2000,"FARMAGUEDES COMERCIO DE PRODUTOS FARMACEUTICOS, MEDICOS E HOSPITALARES LTDA",FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA,FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DE CAIANA,2023,0.4948,3.9409862570735648
268243,"DEXAMETASONA, DOSAGEM:0,1 MG/ML, APRESENTAÇÃO:ELIXIR",8.65,900,CAPROMED FARMACEUTICA LTDA,FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA,MUNICIPIO DE JAGUARIUNA,2022,2.1950000000000003,3.940774487471526
406147,"MATRIZ ODONTOLÓGICA, MATERIAL:POLIÉSTER, TIPO:PRÉ-CORTADA, FORMATO:FITA, APRESENTAÇÃO:ENVELOPE 50 FOLHAS DE 10CM, LARGURA:10 MM, TIPO USO:DESCARTÁVEL",5.95,100,APOGEU CENTER COMERCIAL DE PRODUTOS HOSPITALARES E MEDICAMEN,QUIMIDROL COMERCIO INDUSTRIA IMPORTACAO LTDA,FUNDO MUNICIPAL DE SAUDE,2020,1.51,3.9403973509933774
267517,"ATENOLOL, DOSAGEM:50 MG",0.264,156000,MD FARMA DISTRIBUIDOR ATACADISTA LTDA,"PRATI, DONADUZZI & CIA LTDA",MUNICIPIO DE UBERABA,2024,0.067,3.9402985074626864
273467,"LORATADINA, CONCENTRAÇÃO:1MG/ML, TIPO MEDICAMENTO:XAROPE",10.4,520,MARYMED DISTRIBUIDORA DE MEDICAMENTOS E CORRELATOS LTDA,"PRATI, DONADUZZI & CIA LTDA",AUTARQUIA MUNICIPAL DE SAUDE DE PAICANDU,2022,2.64,3.9393939393939394
267195,"DIAZEPAM, DOSAGEM:5 MG",0.26,1250,DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA LTDA,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,MUNICIPIO DE SOCORRO DO PIAUI - SECRETARIA MUNICIPAL DE SAUDE,2021,0.066,3.9393939393939394
268534,"TRAMADOL CLORIDRATO, DOSAGEM:50 MG",0.9,100,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",LABORATORIO TEUTO BRASILEIRO S/A,MUNICIPIO DE SAO JOSE DE ESPINHARAS,2020,0.2285,3.938730853391685
268534,"TRAMADOL CLORIDRATO, DOSAGEM:50 MG",0.9,300,"SAO MARCOS DISTRIBUIDORA DE MEDICAMENTOS, EQUIPAMENTOS E MATERIAIS HOSPITALARES E ODONTOLOGICOS LTDA",LABORATORIO TEUTO BRASILEIRO S/A,MUNICIPIO DE SEBASTIAO LEAL - SECRETARIA DE SAUDE,2025,0.2285,3.938730853391685
268534,"TRAMADOL CLORIDRATO, DOSAGEM:50 MG",0.9,500,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",HIPOLABOR FARMACEUTICA LTDA,MUNICIPIO DE SAO JOSE DE ESPINHARAS,2020,0.2285,3.938730853391685
268534,"TRAMADOL CLORIDRATO, DOSAGEM:50 MG",0.9,2500,ENDOMED COM E REP DE MEDICAMENTOS LTDA,LABORATORIO TEUTO BRASILEIRO S/A,CUITE DE MAMANGUAPE FUNDO MUNICIPAL DE SAUDE,2022,0.2285,3.938730853391685
272588,"DIVALPROATO DE SÓDIO, DOSAGEM:250 MG",2.56,450,QUALITY MEDICAL COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS LTDA,ABBOTT LABORATORIOS DO BRASIL LTDA,MUNICIPIO DE COTIA,2021,0.65,3.9384615384615382
267567,"CARVEDILOL, DOSAGEM:25 MG",0.63,300000,VITAL HOSPITALAR COMERCIAL LTDA,EMS S/A,MUNICIPIO DE COTIA,2023,0.16,3.9375
273818,"DIOSMINA, COMPOSIÇÃO:ASSOCIADA À HESPERIDINA, CONCENTRAÇÃO:450MG + 50MG",1.73,936,ILG COMERCIAL LTDA,ACHE LABORATORIOS FARMACEUTICOS SA,CONSORCIO INTERMUNICIPAL CATARINENSE-CIMCATARINA,2020,0.4395,3.9362912400455063
273719,"NITROPRUSSETO DE SÓDIO, DOSAGEM:50 MG, TIPO MEDICAMENTO:INJETÁVEL",63.55,450,"BIOFAC INDUSTRIA, COMERCIO E REPRESENTACAO LTDA",CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,MUNICIPIO DE COTIA,2021,16.145,3.9362031588727158
448843,"AMPICILINA, CONCENTRAÇÃO:50 MG/ML, FORMA FARMACEUTICA:SUSPENSÃO ORAL",19.68,350,PRADO PHARMA LTDA,"PRATI, DONADUZZI & CIA LTDA",FUNDO MUNICIPAL DE SAUDE DE FARO,2025,5.0,3.936
271089,"AMOXICILINA, CONCENTRAÇÃO:500MG",0.7872,8000,COMERCIAL CIRURGICA IPERO LTDA,LABORATORIO TEUTO BRASILEIRO S/A,MUNICIPIO DE PARANAPANEMA,2021,0.2,3.936
448841,"AMOXICILINA, PRINCÍPIO ATIVO:ASSOCIADA COM CLAVULANATO DE POTÁSSIO, CONCENTRAÇÃO:50 MG/ML + 12,5 MG/ML, FORMA FARMACÊUTICA:SUSPENSÃO ORAL",49.15,10702,GOLDENPLUS - COMERCIO DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA,EMS S/A,CONSORCIO INTERMUNICIPAL DE DESENVOLVIMENTO SUSTENTAVEL DA REGIAO DOS CAMPOS DE CIMA DA SERRA - CONDESUS,2024,12.49,3.9351481184947956
403154,"BROCA ALTA ROTAÇÃO, MATERIAL:AÇO INOXIDÁVEL DIAMANTADA, FORMATO:CÔNICA, CARACTERÍSTICA ADICIONAL:TOPO EM CHAMA, TIPO HASTE:HASTE REGULAR, TIPO CORTE:CORTE FINO, NUMERAÇÃO AMERICANA 1:REF. 3195F",9.5,100,APOGEU CENTER COMERCIAL DE PRODUTOS HOSPITALARES E MEDICAMEN,"MICRODONT COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS PARA USO MEDICO E ODONTO LTDA",FUNDO MUNICIPAL DE SAUDE,2020,2.415,3.9337474120082816
331159,"CIPROFLOXACINO CLORIDRATO, DOSAGEM:3,5 MG/G, FORMA FARMACÊUTICA:POMADA OFTÁLMICA",65.61,400,DISTRIMED COMERCIO E REPRESENTACOES LTDA,HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA,MUNICIPIO DE SIMPLICIO MENDES,2021,16.68,3.933453237410072
267779,"PARACETAMOL, DOSAGEM COMPRIMIDO:750 MG",0.59,1400,AB MED DISTRIBUICAO DE MEDICAMENTOS LTDA,EMS S/A,MUNICIPIO DE MILTON BRANDAO - FUNDO MUNICIPAL DE SAUDE,2022,0.15,3.933333333333333
271217,"AMOXICILINA, PRINCÍPIO ATIVO:ASSOCIADA COM CLAVULANATO DE POTÁSSIO, CONCENTRAÇÃO:500MG + 125MG",3.89,150000,MEDITON FARMACEUTICA LTDA -,SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA.,FUNDO MUNICIPAL DE SAUDE,2023,0.989,3.9332659251769466
271217,"AMOXICILINA, PRINCÍPIO ATIVO:ASSOCIADA COM CLAVULANATO DE POTÁSSIO, CONCENTRAÇÃO:500MG + 125MG",3.89,4200,KFMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,RANBAXY FARMACEUTICA LTDA,MUNICIPIO DE FLORES DA CUNHA,2023,0.989,3.9332659251769466
267312,"METOCLOPRAMIDA CLORIDRATO, DOSAGEM:10 MG",0.35,1000,"FARMAGUEDES COMERCIO DE PRODUTOS FARMACEUTICOS, MEDICOS E HOSPITALARES LTDA",HIPOLABOR FARMACEUTICA LTDA,CUITE DE MAMANGUAPE FUNDO MUNICIPAL DE SAUDE,2023,0.089,3.932584269662921
267312,"METOCLOPRAMIDA CLORIDRATO, DOSAGEM:10 MG",0.35,2000,"FARMAGUEDES COMERCIO DE PRODUTOS FARMACEUTICOS, MEDICOS E HOSPITALARES LTDA",BELFAR LTDA,FUNDO MUNICIPAL DE SAUDE,2022,0.089,3.932584269662921
451358,"TUBO ENDOTRAQUEAL, MATERIAL:PVC ARAMADO, MODELO:CURVA MAGILL, CALIBRE:6,5, TIPO PONTA:C/ PONTA DISTAL ATRAUMÁTICA, COMPONENTE 1:BALÃO ALTO VOLUME E BAIXA PRESSÃO, COMPONENTE 2:RADIOPACO, GRADUADO, TIPO CONECTOR:CONECTOR PADRÃO, ESTERILIDADE:ESTÉRIL, USO ÚNICO",18.89,72,COVAN - COMERCIO VAREJISTA E ATACADISTA DO NORTE LTDA,PRIME CIRURGICA IMPORTADORA E DISTRIBUIDORA DE MERCADORIAS E EQUIPAMENTOS MEDICOS E HOSPITALARES LTDA,FUNDO MUNICIPAL DE SAUDE DE JI-PARANA,2020,4.805,3.9313215400624353
